ACQUISITION_COST,ADDRESS_HOME_CITY,ADDRESS_HOME_COUNTRY,ADDRESS_HOME_POSTAL_CODE,ADDRESS_HOME_STATE,ADDRESS_LAST_CHANGED_DATE,ADDRESS_MAILING_CITY,ADDRESS_MAILING_COUNTRY,ADDRESS_MAILING_POSTAL_CODE,ADDRESS_MAILING_STATE,ADDRESS_WORK_CITY,ADDRESS_WORK_COUNTRY,ADDRESS_WORK_POSTAL_CODE,ADDRESS_WORK_STATE,ADVERTISING_INDICATOR,AGE_RANGE,AGGREGATION_OPT_IN_INDICATOR,ANNUAL_INCOME,ATTACHMENT_ALLOWED_INDICATOR,BIRTH_YEAR,CONTACT_PREFERENCE,CREDIT_AUTHORITY_LEVEL,CREDIT_SCORE,CREDIT_UTILIZATION,CURRENT_EMPLOYMENT_START_DATE,CUSTOMER_BEHAVIOR,CUSTOMER_ID,DATE_FIRST_ACCOUNT_OPENED,DATE_LAST_ACCOUNT_OPENED,DEATH_YEAR,DEBT_SERVICE_COVERAGE_RATIO,EDUCATION_LEVEL,EFFECTIVE_DATE,EMPLOYMENT_STATUS,FAMILY_SIZE,GENDER,GEOGRAPHIC_AREA_HOME,GEOGRAPHIC_AREA_MAILING,GEOGRAPHIC_AREA_WORK,HEAD_OF_HOUSEHOLD_INDICATOR,HOME_OWNER_INDICATOR,HOUSEHOLD_ID,IMPORTANCE_LEVEL_CODE,INFLUENCE_SCORE,INTERNET_BANKING_INDICATOR,LIFE_CYCLE_STATUS_CHANGE_REASON,LIFE_CYCLE_STATUS_CODE,LOYALTY_RATING_CODE,MARITAL_STATUS,MARKET_GROUP,METRIC_BEHAVIOR_PROFILE,METRIC_BEHAVIOR_PROFILE_2,METRIC_BEHAVIOR_PROFILE_3,METRIC_BEHAVIOR_PROFILE_4,METRIC_BEHAVIOR_PROFILE_5,METRIC_COMMUNICATION_STYLE,METRIC_FINANCIAL_KNOWLEDGE_RATING,METRIC_LATEST_TONE,METRIC_NET_PROMOTER_SCORE,METRIC_PERSONALITY_TYPE,METRIC_SATISFACTION_LEVEL,METRIC_STRENGTH_OF_RELATIONSHIP,METRIC_TECH_SAVY,MONTHLY_HOUSING_COST,MONTHLY_NET_INCOME,NUMBER_OF_DEPENDENT_ADULTS,NUMBER_OF_DEPENDENT_CHILDREN,OLDEST_DEPENDENT_ADULT_BIRTH_YEAR,OLDEST_DEPENDENT_CHILD_BIRTH_YEAR,PERSONAL_INTEREST_TOPIC_1,PERSONAL_INTEREST_TOPIC_2,PREFERRED_COMMUNICATION_FORM,PRIMARY_ADVISOR_ID,PRIMARY_ADVISOR_ORGANIZATION_ID,PRIMARY_BRANCH_PROXIMITY,PRIMARY_SPOKEN_LANGUAGE,PRIMARY_WRITTEN_LANGUAGE,PROFESSION,PURSUIT,RECORDED_VOICE_SAMPLE_ID,REFERRALS_VALUE_CODE,RELATIONSHIP_START_DATE,RETIREMENT_AGE,SATISFACTION_RATING_FROM_SURVEY,SECONDARY_ADVISOR_ID,SECONDARY_ADVISOR_ORGANIZATION_ID,SPECIAL_TERMS_INDICATOR,STATUS,STATUS_DATE,STATUS_REASON,URBAN_CODE,USER_DEFINED_BOOLEAN_1,USER_DEFINED_BOOLEAN_2,USER_DEFINED_BOOLEAN_3,USER_DEFINED_BOOLEAN_4,USER_DEFINED_BOOLEAN_5,USER_DEFINED_DATE_1,USER_DEFINED_DATE_2,USER_DEFINED_DATE_3,USER_DEFINED_DATE_4,USER_DEFINED_DATE_5,USER_DEFINED_INTEGER_1,USER_DEFINED_INTEGER_2,USER_DEFINED_INTEGER_3,USER_DEFINED_INTEGER_4,USER_DEFINED_INTEGER_5,USER_DEFINED_NUMERIC_1,USER_DEFINED_NUMERIC_2,USER_DEFINED_NUMERIC_3,USER_DEFINED_NUMERIC_4,USER_DEFINED_NUMERIC_5,USER_DEFINED_STRING_1,USER_DEFINED_STRING_2,USER_DEFINED_STRING_3,USER_DEFINED_STRING_4,USER_DEFINED_STRING_5,WALLET_SHARE_PERCENTAGE,YOUNGEST_DEPENDENT_ADULT_BIRTH_YEAR,YOUNGEST_DEPENDENT_CHILD_BIRTH_YEAR
66.3114932953964,Zion,USA,B1Z,Delaware,2016-02-11,Zion,USA,B1Z,Delaware,Zion,USA,B1Z,Delaware,True,30 to 40,True,59209.0,True,1984,email,High,652.9138811060527,0.4878748921886805,2015-04-30,Conserviti,1397,2017-09-03,2017-09-03,,1.0,High School,2017-09-03,Employed,3,Male,USA Delaware,USA Delaware,USA Delaware,False,TRUE,1397,Low priority,111369,True,,,123549,Married,Accumulating,,,,,,,,,,,,,,888.1350000000001,2960.4500000000003,0,1,,,,,Email,1007,,701.525826813161,English,English,Lawyer,Capital Acquisition,71120,High,2017-09-03,67,neutral,72645,108329,False,Active,2017-09-03,,City,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
79.4268739536632,Springfield,Canada,A1Z,AB,2015-09-07,Springfield,Canada,A1Z,AB,Springfield,Canada,A1Z,AB,True,65 and over,True,45714.0,True,1995,mail,Very High,726.6213575006657,0.9250392750640042,2014-01-16,Conserviti,1398,2016-04-24,2016-04-24,,1.0,High School,2016-04-24,Unemployed,3,Male,Canada AB Alberta,Canada AB Alberta,Canada AB Alberta,True,TRUE,1398,Low priority,142380,True,,,78210,Married,Starting,,,,,,,,,,,,,,685.7099999999999,2285.7,0,1,,,,,Email,1018,,640.3865397024209,English,English,Trades person,Education Planning,125435,Very High,2016-04-24,67,dissatisfied,114159,83459,True,Active,2016-04-24,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,12,,
1.6312225638878721,Smallville,USA,B1Z,Arizona,2014-12-04,Smallville,USA,B1Z,Arizona,Smallville,USA,B1Z,Arizona,True,23 to 30,True,56860.0,True,1989,email,Very High,687.0134068886825,0.957824130387494,2015-06-20,Conserviti,1399,2016-07-23,2016-07-23,,1.0,High School,2016-07-23,Employed,3,Male,USA Arizona,USA Arizona,USA Arizona,True,TRUE,1399,Low priority,107363,False,,,94142,Married,Starting,,,,,,,,,,,,,,852.9,2843.0,0,1,,,,,Email,,1962,292.79978666028126,English,English,Lawyer,Education Planning,106916,Low,2016-07-23,67,neutral,71095,110884,False,Active,2016-07-23,,City,,,,,,,,,,,,,,,,,,,,,,,,,,48,,
46.47682431269229,Bedrock,USA,G1P,Arkansas,2015-12-16,Bedrock,USA,G1P,Arkansas,Bedrock,USA,G1P,Arkansas,True,40 to 55,True,66529.0,True,1976,none,High,703.6009631666172,0.45901506987317736,2015-07-02,Moderate,1400,2016-08-24,2016-08-24,,1.0,College,2016-08-24,Employed,4,Male,USA Arkansas,USA Arkansas,USA Arkansas,False,TRUE,1400,Low priority,75914,False,,,62585,Married,Accumulating,,,,,,,,,,,,,,997.9350000000001,3326.4500000000003,0,2,,,,,Email,1018,,866.2917641530337,English,English,Physician,Capital Acquisition,89232,Very High,2016-08-24,67,satisfied,57964,56817,True,Active,2016-08-24,,City,,,,,,,,,,,,,,,,,,,,,,,,,,24,,
82.68382441076885,Coruscant,USA,Q4L,Wisconsin,2017-02-26,Coruscant,USA,Q4L,Wisconsin,Coruscant,USA,Q4L,Wisconsin,True,40 to 55,True,83011.25,True,1964,email,Medium,664.6892043960022,0.6768348153298845,2015-09-02,Moderate,1401,2016-03-07,2016-03-07,,1.0,University,2018-03-07,Homemaker,4,Female,USA Wisconsin,USA Wisconsin,USA Wisconsin,True,TRUE,1401,High priority,111202,True,,,124570,Married,Accumulating,,,,,,,,,,,,,,1245.16875,4150.5625,0,2,,,,,Teleconference,1014,,213.92358898518654,English,English,Data Scientist,Estate Planning,136454,Medium,2016-03-07,67,satisfied,65254,128439,False,Inactive,2018-03-07,,City,,,,,,,,,,,,,,,,,,,,,,,,,,47,,
12.488441315038717,Central City,USA,K0K,Indiana,2015-10-17,Central City,USA,K0K,Indiana,Central City,USA,K0K,Indiana,True,55 to 65,True,90289.0,True,1960,email,Low,751.7348379192274,0.36127254178674795,2015-11-11,Growth,1402,2016-09-22,2016-09-22,,1.0,University,2016-09-22,Homemaker,4,Female,USA Indiana,USA Indiana,USA Indiana,True,TRUE,1402,High priority,52266,False,,,111820,Married,Accumulating,,,,,,,,,,,,,,1354.3349999999998,4514.45,0,2,,,,,Teleconference,1003,,633.1037869867793,English,English,Data Scientist,Increase Net Worth,58531,Low,2016-09-22,67,very satisfied,95843,85470,False,Active,2016-09-22,,City,,,,,,,,,,,,,,,,,,,,,,,,,,58,,
33.946427645255326,Coruscant,USA,G1P,Georgia,2015-03-15,Coruscant,USA,G1P,Georgia,Coruscant,USA,G1P,Georgia,True,40 to 55,True,117318.0,True,1976,email,Low,727.9834420345483,0.5101546902546287,2015-04-15,Growth,1403,2017-06-04,2017-06-04,,1.0,College,2017-06-04,Employed,4,Male,USA Georgia,USA Georgia,USA Georgia,True,TRUE,1403,High priority,64738,True,,,64521,Married,Accumulating,,,,,,,,,,,,,,1759.7700000000002,5865.900000000001,0,2,,,,,Teleconference,1001,,430.5914488810286,English,English,Data Scientist,Estate Planning,144689,Low,2017-06-04,67,satisfied,68128,74449,True,Active,2017-06-04,,City,,,,,,,,,,,,,,,,,,,,,,,,,,65,,
98.04587645430406,Zion,USA,K0K,California,2015-06-25,Zion,USA,K0K,California,Zion,USA,K0K,California,True,65 and over,True,94657.0,True,1937,email,Very Low,690.1486919002024,0.3666713899028209,2015-01-09,Growth,1404,2016-08-28,2016-08-28,,1.0,Professional,2016-08-28,Selfemployed,1,Female,USA California,USA California,USA California,True,TRUE,1404,Normal priority,125192,True,,,110202,Divorced,Accumulating,,,,,,,,,,,,,,1419.8549999999998,4732.849999999999,0,0,,,,,In Person,1001,,179.44683804997476,English,English,Professor,Increase Net Worth,59708,Low,2016-08-28,67,very satisfied,45335,76158,False,Active,2016-08-28,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
14.267392576183408,Castle Rock,USA,K0K,Wisconsin,2015-10-14,Castle Rock,USA,K0K,Wisconsin,Castle Rock,USA,K0K,Wisconsin,True,55 to 65,True,57230.0,True,1960,none,Medium,797.82468819978,0.7130554583150672,2015-05-21,Moderate,1405,2017-06-16,2017-06-16,,1.0,University,2017-06-16,Homemaker,4,Female,USA Wisconsin,USA Wisconsin,USA Wisconsin,True,TRUE,1405,High priority,95423,True,,,52905,Married,Accumulating,,,,,,,,,,,,,,858.4499999999999,2861.5,0,2,,,,,Email,1017,,15.307288829861529,English,English,Accountant,Estate Planning,143311,Medium,2017-06-16,67,satisfied,107289,136557,False,Active,2017-06-16,,City,,,,,,,,,,,,,,,,,,,,,,,,,,30,,
52.8481776188402,Pallet Town,USA,Q4L,Florida,2014-05-26,Pallet Town,USA,Q4L,Florida,Pallet Town,USA,Q4L,Florida,True,40 to 55,True,76487.0,True,1968,phone,Medium,724.6066387462809,0.3723350370145772,2015-04-21,Moderate,1406,2016-12-22,2016-12-22,,1.0,University,2016-12-22,Homemaker,4,Male,USA Florida,USA Florida,USA Florida,False,TRUE,1406,High priority,85658,True,,,142723,Married,Accumulating,,,,,,,,,,,,,,1147.3049999999998,3824.35,0,2,,,,,Teleconference,1002,,206.56762032780824,English,English,Data Scientist,Estate Planning,73215,Low,2016-12-22,67,satisfied,64066,135382,True,Active,2016-12-22,,City,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
9.586701491237864,Springfield,Canada,B1Z,NT,2015-06-25,Springfield,Canada,B1Z,NT,Springfield,Canada,B1Z,NT,True,30 to 40,True,96196.0,True,1981,none,Medium,795.2934848753354,0.888271540621414,2017-07-03,Moderate,1407,2018-07-24,2018-07-24,,1.0,College,2018-07-24,Employed,3,Male,Canada NT Northwest Territories,Canada NT Northwest Territories,Canada NT Northwest Territories,False,TRUE,1407,Low priority,82924,True,,,107779,Married,Accumulating,,,,,,,,,,,,,,1442.94,4809.8,0,1,,,,,Email,1015,,455.9348602822485,English,English,Physician,Capital Acquisition,131902,Medium,2018-07-24,67,satisfied,95431,51541,False,Active,2018-07-24,,City,,,,,,,,,,,,,,,,,,,,,,,,,,23,,
32.44509109755661,Riverdale,USA,A1Z,Illinois,2016-07-23,Riverdale,USA,A1Z,Illinois,Riverdale,USA,A1Z,Illinois,True,23 to 30,True,111857.0,True,1993,mail,Medium,721.3776157321694,0.16763280104470396,2016-06-30,Moderate,1408,2017-03-13,2017-03-13,,1.0,High School,2017-03-13,Unemployed,3,Male,USA Illinois,USA Illinois,USA Illinois,True,TRUE,1408,Low priority,76419,True,,,123379,Married,Accumulating,,,,,,,,,,,,,,1677.8549999999998,5592.849999999999,0,1,,,,,Email,1007,,650.7514241198782,English,English,Lawyer,Capital Acquisition,113201,Very High,2017-03-13,67,neutral,109685,113707,True,Active,2017-03-13,,City,,,,,,,,,,,,,,,,,,,,,,,,,,15,,
85.50955645591274,Pallet Town,USA,B1Z,Louisiana,2017-10-06,Pallet Town,USA,B1Z,Louisiana,Pallet Town,USA,B1Z,Louisiana,True,30 to 40,True,96316.25,True,1986,email,High,732.9596797037074,0.8053742219379991,2016-07-23,Moderate,1409,2016-09-23,2016-09-23,,1.0,High School,2018-09-23,Employed,2,Female,USA Louisiana,USA Louisiana,USA Louisiana,True,TRUE,1409,Low priority,92059,True,,,60580,Single,Accumulating,,,,,,,,,,,,,,1444.7437499999999,4815.8125,0,1,,,,,Email,1004,,620.0237054742332,English,English,Lawyer,Capital Acquisition,100279,Medium,2016-09-23,67,neutral,123156,97740,True,Inactive,2018-09-23,,City,,,,,,,,,,,,,,,,,,,,,,,,,,12,,
31.11325421720567,Los Santos,Canada,K0K,NB,2014-04-20,Los Santos,Canada,K0K,NB,Los Santos,Canada,K0K,NB,True,55 to 65,True,75789.0,True,1960,email,Medium,739.8685219963861,0.4366492907049,2015-05-04,Growth,1410,2016-04-10,2016-04-10,,1.0,University,2016-04-10,Employed,4,Female,Canada NB New Brunswick,Canada NB New Brunswick,Canada NB New Brunswick,True,TRUE,1410,High priority,94211,True,,,54600,Married,Accumulating,,,,,,,,,,,,,,1136.835,3789.4500000000003,0,2,,,,,Email,1015,,738.2385727187997,English,English,Accountant,Estate Planning,113500,Very High,2016-04-10,67,satisfied,69617,139907,False,Active,2016-04-10,,City,,,,,,,,,,,,,,,,,,,,,,,,,,58,,
53.60522701609069,Emerald City,USA,K0K,Kansas,2015-12-31,Emerald City,USA,K0K,Kansas,Emerald City,USA,K0K,Kansas,True,65 and over,True,129183.0,True,1946,phone,Very High,701.6639025159885,0.8914408518613779,2015-08-27,Aggressive,1411,2017-03-21,2017-03-21,,1.0,Professional,2017-03-21,Retired,1,Female,USA Kansas,USA Kansas,USA Kansas,True,FALSE,1411,Normal priority,102936,False,,,126408,Single,Spending,,,,,,,,,,,,,,1937.7450000000001,6459.150000000001,0,0,,,,,In Person,,1806,571.9238187274921,English,English,Professor,Increase Net Worth,59894,Very High,2017-03-21,67,very satisfied,115717,124633,True,Active,2017-03-21,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,21,,
34.23245026390064,Riverdale,USA,B1Z,Idaho,2015-04-28,Riverdale,USA,B1Z,Idaho,Riverdale,USA,B1Z,Idaho,True,30 to 40,True,80663.0,True,1979,email,Medium,670.9023459178678,0.9355087153924309,2014-06-10,Moderate,1412,2016-02-10,2016-02-10,,1.0,College,2016-02-10,Employed,3,Male,USA Idaho,USA Idaho,USA Idaho,False,TRUE,1412,Low priority,86045,True,,,104103,Married,Accumulating,,,,,,,,,,,,,,1209.945,4033.1499999999996,0,1,,,,,Email,1005,,786.0388703305064,English,English,Physician,Capital Acquisition,115470,High,2016-02-10,67,satisfied,104841,119403,False,Active,2016-02-10,,City,,,,,,,,,,,,,,,,,,,,,,,,,,22,,
72.66180469384716,Central City,USA,Q4L,Maine,2014-07-01,Central City,USA,Q4L,Maine,Central City,USA,Q4L,Maine,True,40 to 55,True,96189.0,True,1965,none,Low,750.1309514237637,0.45593448765646816,2014-05-06,Growth,1413,2016-01-11,2016-01-11,,1.0,University,2016-01-11,Employed,4,Male,USA Maine,USA Maine,USA Maine,True,TRUE,1413,High priority,137650,False,,,128057,Married,Accumulating,,,,,,,,,,,,,,1442.8349999999998,4809.45,0,2,,,,,Teleconference,1000,,402.44852120142747,English,English,Data Scientist,Estate Planning,48832,Very High,2016-01-11,67,satisfied,75803,75374,False,Active,2016-01-11,,City,,,,,,,,,,,,,,,,,,,,,,,,,,25,,
19.34002734676491,Smallville,Canada,G1P,NS,2015-05-05,Smallville,Canada,G1P,NS,Smallville,Canada,G1P,NS,True,40 to 55,True,58045.0,True,1971,phone,High,749.2857931799327,0.19729267405969952,2016-10-09,Conserviti,1414,2016-09-13,2016-09-13,,1.0,University,2018-09-13,Employed,4,Female,Canada NS Nova Scotia,Canada NS Nova Scotia,Canada NS Nova Scotia,True,TRUE,1414,Low priority,58948,False,,,127238,Married,Accumulating,,,,,,,,,,,,,,870.675,2902.25,0,2,,,,,Email,1019,,289.2686156391034,English,English,Physician,Capital Acquisition,66580,Low,2016-09-13,67,satisfied,100528,64995,False,Inactive,2018-09-13,,City,,,,,,,,,,,,,,,,,,,,,,,,,,35,,
1.043129485248712,Star City,USA,K0K,Colorado,2015-07-13,Star City,USA,K0K,Colorado,Star City,USA,K0K,Colorado,True,65 and over,True,110635.0,True,1934,email,Very High,730.5210172837812,0.48608660026881556,2015-12-15,Aggressive,1415,2016-08-01,2016-08-01,,1.0,Professional,2016-08-01,Selfemployed,1,Female,USA Colorado,USA Colorado,USA Colorado,True,FALSE,1415,Normal priority,75760,True,,,69276,Divorced,Spending,,,,,,,,,,,,,,1659.5249999999999,5531.75,0,0,,,,,In Person,1010,,811.4863080009762,English,English,Software Developer,Retirement Planning,112867,Very High,2016-08-01,67,very satisfied,99443,130267,True,Active,2016-08-01,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,43,,
89.2121855446899,Metropolis,USA,B1Z,Nebraska,2014-07-05,Metropolis,USA,B1Z,Nebraska,Metropolis,USA,B1Z,Nebraska,True,30 to 40,True,106770.0,True,1978,mail,Medium,763.5152488353415,0.34737172508635716,2014-08-11,Growth,1416,2016-02-14,2016-02-14,,1.0,College,2016-02-14,Employed,3,Male,USA Nebraska,USA Nebraska,USA Nebraska,True,TRUE,1416,High priority,65439,True,,,71258,Married,Accumulating,,,,,,,,,,,,,,1601.55,5338.5,0,1,,,,,Email,1000,,133.49881115450185,English,English,Accountant,Estate Planning,97048,High,2016-02-14,67,satisfied,78681,90908,False,Active,2016-02-14,,City,,,,,,,,,,,,,,,,,,,,,,,,,,74,,
64.36778357519692,Pallet Town,USA,Q4L,Wisconsin,2016-10-19,Pallet Town,USA,Q4L,Wisconsin,Pallet Town,USA,Q4L,Wisconsin,True,40 to 55,True,106414.0,True,1969,none,Low,781.5257694632533,0.6312479374987969,2016-06-30,Growth,1417,2017-06-13,2017-06-13,,1.0,College,2017-06-13,Employed,4,Male,USA Wisconsin,USA Wisconsin,USA Wisconsin,True,TRUE,1417,High priority,57674,True,,,139925,Married,Accumulating,,,,,,,,,,,,,,1596.2099999999998,5320.7,0,2,,,,,Email,,1962,546.1328754416437,English,English,Accountant,Estate Planning,108863,Very Low,2017-06-13,67,satisfied,83303,67679,True,Active,2017-06-13,,City,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
9.87743405565491,Central City,Canada,Q4L,MB,2015-08-09,Central City,Canada,Q4L,MB,Central City,Canada,Q4L,MB,True,40 to 55,True,80584.0,True,1967,mail,Medium,713.4858791225065,0.7592444458976872,2016-09-06,Growth,1418,2017-12-18,2017-12-18,,1.0,College,2017-12-18,Employed,4,Male,Canada MB Manitoba,Canada MB Manitoba,Canada MB Manitoba,True,TRUE,1418,High priority,113552,True,,,118686,Married,Accumulating,,,,,,,,,,,,,,1208.76,4029.2000000000003,0,2,,,,,Email,1000,,622.7952908960027,English,English,Accountant,Estate Planning,51006,Very High,2017-12-18,67,satisfied,84165,107472,False,Active,2017-12-18,,City,,,,,,,,,,,,,,,,,,,,,,,,,,30,,
27.960404486387862,Central City,USA,B1Z,Utah,2017-06-06,Central City,USA,B1Z,Utah,Central City,USA,B1Z,Utah,True,23 to 30,True,108051.25,True,1989,none,High,696.7336750400715,0.9724348258740066,2017-02-24,Moderate,1419,2016-06-23,2016-06-23,,1.0,High School,2018-06-23,Employed,2,Female,USA Utah,USA Utah,USA Utah,True,TRUE,1419,Low priority,102069,False,,,91160,Divorced,Accumulating,,,,,,,,,,,,,,1620.76875,5402.5625,0,1,,,,,Email,1006,,60.39078292372948,English,English,Lawyer,Capital Acquisition,70222,Very High,2016-06-23,67,neutral,95603,120494,False,Inactive,2018-06-23,,City,,,,,,,,,,,,,,,,,,,,,,,,,,53,,
75.52834669206247,Castle Rock,USA,G1K,Indiana,2015-03-23,Castle Rock,USA,G1K,Indiana,Castle Rock,USA,G1K,Indiana,True,55 to 65,True,69980.0,True,1955,none,Medium,685.9667941642116,0.5199386336927403,2015-10-26,Growth,1420,2016-08-28,2016-08-28,,1.0,University,2016-08-28,Employed,2,Female,USA Indiana,USA Indiana,USA Indiana,False,TRUE,1420,High priority,52051,True,,,114614,Married,Accumulating,,,,,,,,,,,,,,1049.7,3499.0,0,0,,,,,Teleconference,1004,,885.8319783609792,English,English,Data Scientist,Estate Planning,127413,Very High,2016-08-28,67,satisfied,103312,105033,False,Active,2016-08-28,,City,,,,,,,,,,,,,,,,,,,,,,,,,,70,,
28.94318714884323,Springfield,USA,K0K,Washington,2015-05-16,Springfield,USA,K0K,Washington,Springfield,USA,K0K,Washington,True,65 and over,True,144493.0,True,1934,mail,Very High,737.846120966201,0.5517509714657169,2017-01-11,Aggressive,1421,2018-07-23,2018-07-23,,1.0,Professional,2018-07-23,Selfemployed,1,Female,USA Washington,USA Washington,USA Washington,True,FALSE,1421,Normal priority,56121,True,,,106022,Divorced,Gifting,,,,,,,,,,,,,,2167.395,7224.650000000001,0,0,,,,,Video Conference,1014,,973.9061253015727,English,English,Software Developer,Retirement Planning,62593,Very High,2018-07-23,67,very dissatisfied,126480,119071,True,Active,2018-07-23,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
85.5734277551206,Springfield,USA,B1Z,Wyoming,2017-03-04,Springfield,USA,B1Z,Wyoming,Springfield,USA,B1Z,Wyoming,True,30 to 40,True,62107.0,True,1979,none,High,698.9288427385799,0.3865324918223131,2015-03-31,Moderate,1422,2018-02-05,2018-02-05,,1.0,College,2018-02-05,Employed,3,Male,USA Wyoming,USA Wyoming,USA Wyoming,True,TRUE,1422,Low priority,112698,False,,,131696,Married,Accumulating,,,,,,,,,,,,,,931.6049999999999,3105.35,0,1,,,,,Email,1007,,786.7159507511776,English,English,Lawyer,Capital Acquisition,98346,Very High,2018-02-05,67,neutral,58967,133394,False,Active,2018-02-05,,City,,,,,,,,,,,,,,,,,,,,,,,,,,41,,
77.76946000428562,Emerald City,Canada,A1Z,MB,2016-04-20,Emerald City,Canada,A1Z,MB,Emerald City,Canada,A1Z,MB,True,23 to 30,True,67044.0,True,1993,none,Very High,675.1225668087488,0.11654727158247763,2017-07-10,Conserviti,1423,2018-08-20,2018-08-20,,1.0,High School,2018-08-20,Unemployed,3,Male,Canada MB Manitoba,Canada MB Manitoba,Canada MB Manitoba,True,TRUE,1423,Low priority,72095,True,,,60216,Married,Starting,,,,,,,,,,,,,,1005.6600000000001,3352.2000000000003,0,1,,,,,Email,1018,,635.3228669564355,English,English,Trades person,Education Planning,129523,Very High,2018-08-20,67,neutral,56313,99188,True,Active,2018-08-20,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
13.872146170635407,Los Santos,USA,G1K,Arkansas,2015-10-24,Los Santos,USA,G1K,Arkansas,Los Santos,USA,G1K,Arkansas,True,55 to 65,True,118877.0,True,1952,mail,Very Low,723.8840030199882,0.26484748606840897,2016-09-30,Growth,1424,2017-05-20,2017-05-20,,1.0,PhD,2017-05-20,Homemaker,1,Female,USA Arkansas,USA Arkansas,USA Arkansas,False,FALSE,1424,High priority,134976,True,,,100823,Single,Accumulating,,,,,,,,,,,,,,1783.1549999999997,5943.849999999999,0,0,,,,,In Person,,1894,749.5981092781003,English,English,Professor,Increase Net Worth,105328,Very Low,2017-05-20,67,very satisfied,82186,76774,True,Active,2017-05-20,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,14,,
6.320347131371798,Los Santos,USA,B1Z,Maryland,2015-10-01,Los Santos,USA,B1Z,Maryland,Los Santos,USA,B1Z,Maryland,True,23 to 30,True,126405.0,True,1987,phone,Low,799.5402457042734,0.4742990367703954,2016-06-30,Growth,1425,2017-06-01,2017-06-01,,1.0,High School,2017-06-01,Employed,3,Male,USA Maryland,USA Maryland,USA Maryland,True,TRUE,1425,High priority,57441,True,,,60354,Married,Accumulating,,,,,,,,,,,,,,1896.0749999999998,6320.25,0,1,,,,,Email,1012,,594.1896423505639,English,English,Accountant,Estate Planning,80865,High,2017-06-01,67,satisfied,100709,75769,False,Active,2017-06-01,,City,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
64.57729709734843,Zion,USA,G1P,North,2017-04-04,Zion,USA,G1P,North,Zion,USA,G1P,North,True,40 to 55,True,59581.0,True,1976,email,High,683.2884813655548,0.23333290708696142,2015-10-20,Moderate,1426,2018-09-04,2018-09-04,,1.0,College,2018-09-04,Employed,4,Male,USA North Carolina,USA North Carolina,USA North Carolina,True,TRUE,1426,Low priority,57745,False,,,112292,Married,Accumulating,,,,,,,,,,,,,,893.7149999999999,2979.0499999999997,0,2,,,,,Email,,1107,4.27946327412903,English,English,Physician,Capital Acquisition,107126,High,2018-09-04,67,satisfied,141340,50088,True,Active,2018-09-04,,City,,,,,,,,,,,,,,,,,,,,,,,,,,14,,
37.183970462897385,Bedrock,Canada,G1P,AB,2015-11-25,Bedrock,Canada,G1P,AB,Bedrock,Canada,G1P,AB,True,40 to 55,True,115725.0,True,1972,phone,Low,794.2365990315053,0.1719599705876485,2015-08-22,Growth,1427,2017-05-17,2017-05-17,,1.0,College,2017-05-17,Employed,4,Male,Canada AB Alberta,Canada AB Alberta,Canada AB Alberta,True,TRUE,1427,High priority,92791,False,,,82139,Married,Accumulating,,,,,,,,,,,,,,1735.875,5786.25,0,2,,,,,Teleconference,1006,,477.0670203197793,English,English,Data Scientist,Estate Planning,128712,Very High,2017-05-17,67,satisfied,75834,139081,False,Active,2017-05-17,,City,,,,,,,,,,,,,,,,,,,,,,,,,,54,,
28.606227843678532,Zion,Canada,Q4L,NB,2015-05-24,Zion,Canada,Q4L,NB,Zion,Canada,Q4L,NB,True,40 to 55,True,98674.0,True,1969,none,Low,796.8322715227212,0.15199223575720971,2016-11-21,Growth,1428,2017-11-01,2017-11-01,,1.0,University,2017-11-01,Employed,4,Male,Canada NB New Brunswick,Canada NB New Brunswick,Canada NB New Brunswick,True,TRUE,1428,High priority,110863,True,,,61938,Married,Accumulating,,,,,,,,,,,,,,1480.11,4933.7,0,2,,,,,Teleconference,1000,,203.81258751691678,English,English,Data Scientist,Estate Planning,90860,Medium,2017-11-01,67,satisfied,103621,64088,True,Active,2017-11-01,,City,,,,,,,,,,,,,,,,,,,,,,,,,,55,,
